,book_title,book_genre,book_rate,successfull_book,paperback,hardback,author,number_of_pages,book_length_mm,book_width_mm,book_depth_mm,book_weight_grams,publication_day,publication_month,publication_year,publisher,publication_city,publication_country,language,bestsellers_rank,price_nis
3082,100 Hugs : A Little Book of Comfort,"mind,body & spirit",4.62,1,0,1,Sandy Gingras,72.0,124,114.0,13.0,114,21,Nov,2013,Andrews McMeel Publishing,Kansas City,United States,English,"59,089",43.83
3083,"Botanical Brain Balms : Essential Plants for Memory, Mood and Mind","mind,body & spirit",4.57,1,0,1,Nicolette Perry,240.0,205,150.0,22.0,627,14,Jun,2018,Filbert Press,United Kingdom,United Kingdom,English,"322,868",75.25
3084,"The Ultimate Guide to Crystals & Stones : A Practical Path to Personal Power, Self-Development, and Healing","mind,body & spirit",3.97,0,0,1,Uma Silbey,344.0,203,152.0,30.0,880,1,Dec,2016,Skyhorse Publishing,New York,NY,English,"275,300",114.26
3085,Acupuncture for IVF and Assisted Reproduction : An integrated approach to treatment and management,"mind,body & spirit",,0,0,1,Irina Szmelskyj,448.0,246,189.0,22.86,"1,080",8,Oct,2014,Elsevier Health Sciences,London,United Kingdom,English,"303,105",214.48
3086,Self Reiki : Tune in to Your Life Force to Achieve Harmony and Balance,"mind,body & spirit",4.27,1,0,1,Jasmin Harsono,144.0,200,155.0,19.0,388,26,Dec,2019,Dorling Kindersley Ltd,London,United Kingdom,English,"65,210",57.77
3087,How to Live Like a Monk : Medieval Wisdom for Modern Life,"mind,body & spirit",4.03,1,0,1,Daniele Cybulskie,192.0,203,127.0,20.32,392,10,Dec,2021,"Abbeville Press Inc.,U.S.",New York,United States,English,"330,089",86.58
3088,"The Crystal Compass : A guide to using crystals for energy, healing and reclaiming your power","mind,body & spirit",4.18,1,0,1,Aisha Amarifo,256.0,137,118.0,23.0,322,24,Apr,2018,Orion Publishing Co,London,United Kingdom,English,"330,853",57.62
3089,Read This Till You Belive It,"mind,body & spirit",4.55,1,0,1,M H Clark,,175,137.0,13.0,204,1,Jul,2016,Compendium Publishing & Communications,,,English,"13,285",55.12
3090,"Tales of India : Folk Tales from Bengal, Punjab, and Tamil Nadu","mind,body & spirit",3.54,0,0,1,Svabhu Kohli,176.0,234,198.0,24.0,720,27,Mar,2018,Chronicle Books,San Francisco,United States,English,"360,874",82.28
3091,The Wild Book : Outdoor Activities to Unleash Your Inner Child,"mind,body & spirit",3.04,0,0,1,David Scarfe,304.0,239,161.0,27.0,766,9,Jan,2018,Orion Publishing Co,London,United Kingdom,English,"326,891",51.96
3092,Taurus,"mind,body & spirit",3.58,0,0,1,Stella Andromeda,112.0,155,120.0,17.78,240,22,Oct,2019,Hardie Grant Books (UK),London,United Kingdom,English,"304,351",49.54
3093,Views From The Real World,"mind,body & spirit",4.36,1,0,1,George Gurdjieff,294.0,240,160.0,30.48,650,16,Dec,2012,Paul H. Crompton Ltd,London,United Kingdom,English,"308,489",105.91
3094,The Sleepy Pebble and Other Bedtime Stories : Calming Tales to Read at Bedtime,"mind,body & spirit",4.3,1,0,1,Alice Gregory,96.0,270,240.0,15.24,362.87,15,Oct,2019,Flying Eye Books,London,United Kingdom,English,"57,138",64.98
3095,"The Rituals : Simple Practices to Cultivate Well-Being, Deepen Relationships, and Discover Your True Purpose","mind,body & spirit",3.8,0,0,1,Natalie Macneil,160.0,209,158.0,22.0,390,5,Nov,2019,CHRONICLE BOOKS,San Francisco,United States,English,"330,881",71.63
3096,Silver Wheel : The Lost Teachings of the Deerskin Book,"mind,body & spirit",4.52,1,0,1,Elen Tompkins,368.0,210,130.0,33.02,453.59,1,Nov,2016,HEAD OF ZEUS,London,United Kingdom,English,"42,936",134.13
3097,The World of Lore: Monstrous Creatures,"mind,body & spirit",3.94,0,0,1,Aaron Mahnke,320.0,242,162.0,27.0,595,10,Oct,2017,Random House USA Inc,New York,United States,English,"317,725",128.93
3098,"Dr. Mary's Monkey : How the Unsolved Murder of a Doctor, a Secret Laboratory in New Orleans and Cancer-Causing Monkey Viruses Are Linked to Lee Harvey Oswald, the JFK Assassination and Emerging Global Epidemics","mind,body & spirit",3.93,0,0,1,Haslam Edward,428.0,215,139.0,9.0,512,21,Jul,2014,TRINE DAY,Walterville,United States,English,"45,221",94.72
3099,Divination Dictionary : A Beginner's Guide to Fortune-Telling,"mind,body & spirit",3.5,0,0,1,Lillian Verner-Bonds,128.0,231,175.0,18.0,544,20,Oct,2020,Sterling Publishing (NY),,,English,"253,172",62.93
3100,Way Under the Way : The Place of True Meeting,"mind,body & spirit",4.63,1,0,1,Mark Nepo,304.0,229,152.0,30.48,703,1,Nov,2016,Sounds True Inc,Louisville,CO,English,"288,941",106.58
3101,The Little Book of Self-Care for Cancer : Simple Ways to Refresh and Restore-According to the Stars,"mind,body & spirit",3.69,0,0,1,Constance Stellas,160.0,152,114.0,15.0,213,10,Jan,2019,Adams Media Corporation,Holbrook,MA,English,"335,157",48.98
3102,"A Boy and a Turtle : A Children's Relaxation Story to Improve Sleep, Manage Stress, Anxiety, Anger","mind,body & spirit",4.05,1,0,1,Lori Lite,32.0,204,258.57,10.0,312.98,24,Sep,2012,LiteBooks.net LLC,Marietta,United States,English,"331,243",73.98
3103,Radical Medicine : Cutting-Edge Natural Therapies That Treat the Root Causes of Disease,"mind,body & spirit",4.32,1,0,1,Louisa L. Williams,712.0,279,216.0,41.0,"1,740",12,Jul,2011,Inner Traditions Bear and Company,Rochester,VT,English,"327,145",275.42
3104,Instant Healing,"mind,body & spirit",4.04,1,0,1,Serge King,224.0,231.14,152.4,20.32,476.27,6,Oct,2000,Renaissance Books,California,United States,English,"326,962",124.47
3105,Tarot Skills for the 21st Century : Mundane and Magical Divination,"mind,body & spirit",4.32,1,0,1,Josephine Mccarthy,308.0,233.93,155.96,25.4,743.89,15,Jun,2020,Quareia Publishing UK,United Kingdom,United Kingdom,English,"12,766",141.5
3106,Ancient Magic : A Practitioner's Guide to the Supernatural in Greece and Rome,"mind,body & spirit",4.07,1,0,1,Philip Matyszak,208.0,195,129.0,25.4,430,12,Mar,2019,Thames & Hudson Ltd,London,United Kingdom,English,"325,260",74.64
3107,Never Lose Your Sparkle : Uplifting Quotes to Help You Find Your Shine,"mind,body & spirit",3.82,0,0,1,Summersdale,160.0,136,101.0,20.32,136.08,1,Jun,2018,Octopus Publishing Group,United Kingdom,United Kingdom,English,"340,170",41.36
3108,Haunted Australia: Ghosts of the Great Southern Land,"mind,body & spirit",3.86,0,0,1,J.G. Montgomery,256.0,229,152.0,27.94,861.83,28,Jan,2017,Schiffer Publishing Ltd,Atglen,United States,English,"364,028",108.1
3109,Mind in Comfort and Ease : Living the Great Perfection,"mind,body & spirit",4.08,1,0,1,His Holiness Tenzin Gyatso the Dalai Lama,384.0,229,153.0,26.16,621.42,22,Jun,2007,"Wisdom Publications,U.S.",Somerville,United States,English,"351,979",94.26
3110,"The Zohar : Pritzker Edition, Volume Eight","mind,body & spirit",4.9,1,0,1,Daniel Matt,608.0,254,178.0,43.18,"1,247",19,Mar,2014,Stanford University Press,Palo Alto,United States,English,"336,017",253.77
3111,The Birthday Book (Black Cover),"mind,body & spirit",,0,0,1,N. Bowman,42.0,229,152.0,6.0,237,30,Jan,2007,Archer House Limited,London,United Kingdom,English,"386,993",60.73
3112,Lapidary of Sacred Stones : Their Magical and Medicinal Powers Based on the Earliest Sources: Includes More Than 800 Gems and Stones,"mind,body & spirit",4.26,1,0,1,Claude Lecouteux,360.0,229,152.0,30.48,1,31,Jan,2013,Inner Traditions Bear and Company,Rochester,VT,English,"339,179",93.07
3113,The Practice of Dzogchen : Longchen Rabjam's Writings on the Great Perfection,"mind,body & spirit",4.45,1,0,1,Longchenpa,448.0,236,163.0,41.0,848,28,Oct,2014,Shambhala Publications Inc,Ithaca,United States,English,"52,325",147.43
3114,"Demonic Foes : My Twenty-Five Years as a Psychiatrist Investigating Possessions, Diabolic Attacks, and the Paranormal","mind,body & spirit",3.77,0,0,1,Richard Gallagher,272.0,229,152.0,24.0,438,15,Oct,2020,HarperCollins Publishers Inc,New York,United States,English,"336,648",96.47
3115,I Believe : When What You Believe Matters!,"mind,body & spirit",4.03,1,0,1,Eldon Taylor,240.0,235,160.0,26.0,515,2,Apr,2012,Hay House Inc,Carlsbad,United States,English,"327,080",86.2
3116,Recipes from the Herbalist's Kitchen,"mind,body & spirit",4.48,1,0,1,Brittany Wood Nickerson,320.0,254,203.0,28.0,915,27,Jun,2017,Storey Publishing LLC,MA,United States,English,"49,497",110.17
3117,Prayers of Honoring,"mind,body & spirit",4.55,1,0,1,Pixie Lighthorse,124.0,229,152.0,11.0,340,16,Aug,2019,"Soulodge Ranch, LLC",,,English,"384,585",95.54
3118,General Principles of Astrology,"mind,body & spirit",4.24,1,0,1,Aleister Crowley,640.0,254,178.0,40.64,2,1,Aug,2002,Red Wheel/Weiser,Maine,United States,English,"336,001",298.32
3119,Bhagavad Gita : Talks Between the Soul and God,"mind,body & spirit",,0,0,1,Ranchor Prime,256.0,178,127.0,15.24,249.48,28,Sep,2021,Insight Editions,San Rafael,United States,English,"455,883",46.45
3120,Huang Di Nei Jing Ling Shu : The Ancient Classic on Needle Therapy,"mind,body & spirit",4.67,1,0,1,Paul U. Unschuld,798.0,229,152.0,56.0,"1,225",1,Sep,2016,University of California Press,Berkerley,United States,English,"337,088",340.53
3121,Redvelations : A Soul's Journey to Becoming Human,"mind,body & spirit",4.34,1,0,1,Sera Beak,280.0,203,133.0,25.4,544.31,24,May,2018,SOUNDS TRUE INC,Louisville,CO,English,"339,272",98.67
3122,Be Well : New Spa and Bath Culture and the Art of Being Well,"mind,body & spirit",3.67,0,0,1,Kari Molvar,256.0,260,210.0,30.48,"1,338.1",19,May,2020,Die Gestalten Verlag,Berlin,Germany,English,"340,760",123.78
3123,"All-Natural Perfume Making : Fragrances to Lift Your Mind, Body, and Spirit","mind,body & spirit",4.41,1,0,1,Kristen Schuhmann,128.0,229,178.0,10.16,526.17,23,Mar,2021,Voyageur Press,Stillwater,United States,English,"401,708",69.03
3124,The Spell Book for New Witches : Essential Spells to Change Your Life,"mind,body & spirit",4.21,1,0,1,Ambrosia Hawthorn,244.0,212,148.0,22.0,544,14,Sep,2021,Rockridge Press,,,English,"16,478",93.49
3125,Heavily Meditated : Your down-to-earth guide to learning meditation and getting high on life,"mind,body & spirit",3.72,0,0,1,Caitlin Cady,240.0,229,152.0,27.94,790,4,Aug,2020,Hardie Grant Books,South Yarra,Australia,English,"339,484",84.1
3126,Tarot Compendium,"mind,body & spirit",4.08,1,0,1,Sasha Graham,640.0,235,195.0,41.0,2,17,Nov,2017,Lo Scarabeo,Torino,Italy,,"315,872",133.35
3127,The New Hypnotherapy Handbook : Hypnosis and Mind Body Healing,"mind,body & spirit",4.28,1,0,1,Kevin Hogan,406.0,215.9,139.7,21.08,467.2,28,Jun,2001,Network 3000 Publishing,Eagen,United States,English,"338,963",122.15
3128,One Long River of Song : Notes on Wonder,"mind,body & spirit",4.65,1,0,1,Brian Doyle,272.0,238,158.0,28.0,486,26,Dec,2019,"Little, Brown & Company",New York,United States,English,"318,718",86.03
3129,How the World Is Made : The Story of Creation According to Sacred Geometry,"mind,body & spirit",3.99,0,0,1,John Michell,288.0,260,208.0,33.0,"1,225",21,Oct,2009,Inner Traditions Bear and Company,Rochester,United States,English,"339,642",150.11
3130,The Art of Urban Astronomy : A Guide to Stargazing Wherever You Are,"mind,body & spirit",3.81,0,0,1,Abigail Beall,224.0,200,130.0,22.0,300,23,Mar,2021,Orion Publishing Co,London,United Kingdom,English,"338,949",57.17
3131,Music and the Power of Sound : The Influence of Tuning and Interval on Consciousness,"mind,body & spirit",4.35,1,0,1,Alain Daniélou,192.0,152,229.0,20.0,1,23,Aug,2009,Inner Traditions Bear and Company,Rochester,VT,English,"401,299",103.35
3132,"Healing without Hurting : Treating ADHD, Apraxia and Autism Spectrum Disorders Naturally and Effectively without Harmful Medications","mind,body & spirit",4.31,1,0,1,LPC Kozek,403.0,230,160.0,30.48,581,7,Sep,2018,Changing Lives Press,Howard Beach,United States,English,"340,454",111.42
3133,"Crystal Healing and Sacred Pleasure : Awaken Your Sensual Energy Using Crystals and Healing Rituals, One Chakra at a Time","mind,body & spirit",4.23,1,0,1,Vanessa Cuccia,216.0,248,216.0,22.86,952.54,14,Jun,2018,Fair Winds Press,Rockport,United States,English,"348,026",92.45
3134,Get Out of My Head : Inspiration for Overthinkers in an Anxious World,"mind,body & spirit",3.75,0,0,1,Meredith Arthur,112.0,180,132.0,24.0,320,4,Jun,2020,"Running Press,U.S.",London,United States,English,"360,592",72.0
3135,The Psychobiology of Mind-Body Healing : New Concepts of Therapeutic Hypnosis,"mind,body & spirit",4.5,1,0,1,Ernest L. Rossi,384.0,241,168.0,33.0,754,12,Jan,1994,WW Norton & Co,New York,United States,English,"337,576",226.48
3136,"Herbal Magic: Volume 7 : A Handbook of Natural Spells, Charms, and Potions","mind,body & spirit",3.86,0,0,1,Aurora Kane,208.0,210,140.0,22.86,517.1,6,Jul,2021,"Wellfleet Press,U.S.",United States,United States,English,"63,075",80.22
3137,Historia del Tarot,"mind,body & spirit",,0,0,1,Isabelle Nadolny,272.0,274,206.0,25.0,"1,315",23,Feb,2021,Obelisco,Spain,Spain,Spanish,"348,681",177.12
3138,The Angelical Language: v. 1 : The Complete History and Mythos of the Tongue of Angels,"mind,body & spirit",4.48,1,0,1,Aaron Leitch,360.0,229,152.0,27.43,662.24,1,Jun,2010,"Llewellyn Publications,u.s.",Minnesota,United States,English,"321,562",139.45
3139,Poems to Fix a F**ked Up World,"mind,body & spirit",3.72,0,0,1,Various Poets,144.0,182,132.0,18.0,260,1,Sep,2020,Quercus Publishing,London,United Kingdom,English,"66,447",49.04
3140,CLAVICULAS DE SALOMON / PD.,"mind,body & spirit",4.2,1,0,1,SIN AUTOR / AUTOR DESCONOCIDO,351.0,264,156.0,30.0,597,14,Apr,2011,HUMANITAS,Spain,Spain,Spanish,"366,620",130.31
3141,Mushroom Magick,"mind,body & spirit",4.22,1,0,1,Daniel Pinchbeck,144.0,260,183.0,18.0,680,1,Apr,2009,ABRAMS,New York,United States,English,"344,271",124.25
3142,Wisdom Is Bliss : Four Friendly Fun Facts That Can Change Your Life,"mind,body & spirit",4.13,1,0,1,Robert Thurman,240.0,225,140.0,24.0,370,3,Aug,2021,Hay House Inc,Carlsbad,United States,English,"380,494",79.06
3143,"Kabbalah for the Student : Selected Writings of Rav Yehuda Ashlag, Rav Baruch Ashlag & Other Prominent Kabbalists","mind,body & spirit",4.41,1,0,1,Claire Gerus,862.0,180,255.0,53.34,"1,628",1,Feb,2009,Laitman Kabbalah Publishers,Ontario,Canada,English,"346,442",226.79
3144,Heart Shock : Diagnosis and Treatment of Trauma with Shen-Hammer and Classical Chinese Medicine,"mind,body & spirit",4.86,1,0,1,Ross Rosen,472.0,258,184.0,32.0,"1,040",29,Jun,2018,Jessica Kingsley Publishers,London,United Kingdom,English,"318,788",223.2
3145,Resilience : How to Turn Adversity into Strength,"mind,body & spirit",4.13,1,0,1,Josh Floyd,160.0,136,101.0,22.0,199,11,Jul,2019,Octopus Publishing Group,United Kingdom,United Kingdom,English,"8,546",42.66
3146,"The Best of Reader's Digest : Humor, Heart-Warming Stories, and Dramatic Tales","mind,body & spirit",4.5,1,0,1,Editors Of Reader'S Digest,320.0,257,180.0,36.0,794,28,Apr,2020,Trusted Media Brands,,,English,"343,950",102.31
3147,Keeping Hope : Favourite Prayers for Modern Living,"mind,body & spirit",4.67,1,0,1,Michel Quoist,160.0,204,135.0,18.0,252,11,Nov,2015,Gill,Dublin,Ireland,English,"426,549",67.01
3148,The Comprehensive Repertory for the New Homeopathic Remedies : A Guide to Strategic Prescribing,"mind,body & spirit",4.14,1,0,1,Colin Griffith,352.0,240,160.0,33.0,624,10,Nov,2015,Watkins Media,London,United Kingdom,English,"348,017",238.58
3149,The Little Book of Mindfulness II : Peace | Life | Calm,"mind,body & spirit",4.0,1,0,1,Alison Davies,192.0,127,105.0,22.86,200,20,Aug,2019,Quadrille Publishing Ltd,London,United Kingdom,English,"350,053",45.61
3150,"Love Does Not Condemn : The World, the Flesh, and the Devil According to Platonism, Christianity, Gnosticism, and a Course in Miracles","mind,body & spirit",4.44,1,0,1,Kenneth Wapnick,614.0,242,167.0,40.0,"1,066",1,Oct,1989,Foundation for a Course in Miracles,United States,United States,English,"76,878",95.95
3151,A Vision: The Revised 1937 Edition : The Collected Works of W.B. Yeats Volume XIV,"mind,body & spirit",3.84,0,0,1,William Butler Yeats,560.0,216,147.0,41.0,590,19,May,2015,Scribner Book Company,New York,New York,English,"347,817",184.57
3152,The Triumph of the Moon : A History of Modern Pagan Witchcraft,"mind,body & spirit",4.23,1,0,1,Ronald Hutton,544.0,242,159.0,47.0,800,24,Feb,2020,Oxford University Press,Oxford,United Kingdom,English,"344,977",115.89
3153,The Yoga Kitchen Plan : A Seven-day Vegetarian Lifestyle Plan with Over 70 Recipes,"mind,body & spirit",3.78,0,0,1,Kimberly Parsons,192.0,247,173.0,25.4,780,5,Feb,2019,Quadrille Publishing Ltd,London,United Kingdom,English,"324,031",133.85
3154,"The Moon + You : Your Guide to Finding Energy, Balance, and Healing with the Power of the Moon","mind,body & spirit",3.66,0,0,1,Diane Ahlquist,240.0,191,140.0,20.0,408,9,Jan,2020,Adams Media Corporation,Holbrook,MA,English,"66,620",71.21
3155,"The Power Wish : Japanese moon astrology and the secrets to finding success, happiness and the favour of the universe","mind,body & spirit",3.5,0,0,1,Keiko,288.0,185,132.0,25.0,299,11,Feb,2021,Ebury Publishing,London,United Kingdom,English,"328,749",72.91
3156,Dark Folklore,"mind,body & spirit",3.92,0,0,1,Mark Norman,176.0,216,138.0,17.0,325,1,Aug,2022,The History Press Ltd,Stroud,United Kingdom,English,"71,527",67.18
3157,Principles and Practice of Homeopathy : The Therapeutic and Healing Process,"mind,body & spirit",4.5,1,0,1,David Owen,456.0,260,196.0,34.0,"1,080",21,May,2015,Jessica Kingsley Publishers,London,United Kingdom,English,"373,934",221.29
3158,Everyday Self-Care : The Little Book That Helps You to Take Care of You.,"mind,body & spirit",4.18,1,0,1,CICO Books,144.0,152,115.0,17.78,238,13,Nov,2020,"Ryland, Peters & Small Ltd",London,United Kingdom,English,"376,076",57.83
3159,"The Great Failure : A Bartender, a Monk, and My Unlikely Path to Truth","mind,body & spirit",3.65,0,0,1,Natalie Goldberg,192.0,215,148.0,21.0,349,1,Sep,2004,HarperOne,United States,United States,English,"287,215",48.75
3160,The Kindness Challenge,"mind,body & spirit",4.22,1,0,1,Shaunti Feldhahn,224.0,210,140.0,22.86,568,20,Dec,2016,Waterbrook Press (A Division of Random House Inc),Colorado Springs,United States,English,"337,323",85.17
3161,The Conspiracy Book : A Chronological Journey through Secret Societies and Hidden Histories,"mind,body & spirit",3.07,0,0,1,John Michael Greer,224.0,222,171.0,25.4,780.18,8,Jan,2019,Sterling Publishing Co Inc,New York,United States,English,"45,761",89.8
3162,The Dhammapada,"mind,body & spirit",4.24,1,0,1,Eknath Easwaran,280.0,207,127.0,22.86,468,26,Sep,2019,Nilgiri Press,Tomales,United States,English,"348,034",104.94
3163,Skincare for Your Soul,"mind,body & spirit",4.25,1,0,1,Jude Chao,248.0,180.34,129.54,17.78,317.51,30,Mar,2021,Mango Media,FL,United States,English,"348,317",77.55
